"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Mexico","2019","Total","Female","28","Data tabulated by year of registration","Final figure, complete","2021","791","1,2"
"Mexico","2019","Total","Female","29","Data tabulated by year of registration","Final figure, complete","2021","745","1,2"
"Mexico","2019","Total","Female","30","Data tabulated by year of registration","Final figure, complete","2021","821","1,2"
"Mexico","2019","Total","Female","30 - 34","Data tabulated by year of registration","Final figure, complete","2021","4298","1,2"
"Mexico","2019","Total","Female","31","Data tabulated by year of registration","Final figure, complete","2021","810","1,2"
"Mexico","2019","Total","Female","32","Data tabulated by year of registration","Final figure, complete","2021","836","1,2"
"Mexico","2019","Total","Female","33","Data tabulated by year of registration","Final figure, complete","2021","930","1,2"
"Mexico","2019","Total","Female","34","Data tabulated by year of registration","Final figure, complete","2021","901","1,2"
"Mexico","2019","Total","Female","35","Data tabulated by year of registration","Final figure, complete","2021","998","1,2"
"Mexico","2019","Total","Female","35 - 39","Data tabulated by year of registration","Final figure, complete","2021","5558","1,2"
"Mexico","2019","Total","Female","36","Data tabulated by year of registration","Final figure, complete","2021","1032","1,2"
"Mexico","2019","Total","Female","37","Data tabulated by year of registration","Final figure, complete","2021","1078","1,2"
"Mexico","2019","Total","Female","38","Data tabulated by year of registration","Final figure, complete","2021","1173","1,2"
"Mexico","2019","Total","Female","39","Data tabulated by year of registration","Final figure, complete","2021","1277","1,2"
"Mexico","2019","Total","Female","40","Data tabulated by year of registration","Final figure, complete","2021","1311","1,2"
"Mexico","2019","Total","Female","40 - 44","Data tabulated by year of registration","Final figure, complete","2021","7702","1,2"
"Mexico","2019","Total","Female","41","Data tabulated by year of registration","Final figure, complete","2021","1412","1,2"
"Mexico","2019","Total","Female","42","Data tabulated by year of registration","Final figure, complete","2021","1534","1,2"
"Mexico","2019","Total","Female","43","Data tabulated by year of registration","Final figure, complete","2021","1565","1,2"
"Mexico","2019","Total","Female","44","Data tabulated by year of registration","Final figure, complete","2021","1880","1,2"
"Mexico","2019","Total","Female","45","Data tabulated by year of registration","Final figure, complete","2021","1933","1,2"
"Mexico","2019","Total","Female","45 - 49","Data tabulated by year of registration","Final figure, complete","2021","11217","1,2"
"Mexico","2019","Total","Female","46","Data tabulated by year of registration","Final figure, complete","2021","2162","1,2"
"Mexico","2019","Total","Female","47","Data tabulated by year of registration","Final figure, complete","2021","2351","1,2"
"Mexico","2019","Total","Female","48","Data tabulated by year of registration","Final figure, complete","2021","2283","1,2"
"Mexico","2019","Total","Female","49","Data tabulated by year of registration","Final figure, complete","2021","2488","1,2"
"Mexico","2019","Total","Female","50","Data tabulated by year of registration","Final figure, complete","2021","2621","1,2"
"Mexico","2019","Total","Female","50 - 54","Data tabulated by year of registration","Final figure, complete","2021","14775","1,2"
"Mexico","2019","Total","Female","51","Data tabulated by year of registration","Final figure, complete","2021","2754","1,2"
"Mexico","2019","Total","Female","52","Data tabulated by year of registration","Final figure, complete","2021","2944","1,2"
"Mexico","2019","Total","Female","53","Data tabulated by year of registration","Final figure, complete","2021","3082","1,2"
"Mexico","2019","Total","Female","54","Data tabulated by year of registration","Final figure, complete","2021","3374","1,2"
"Mexico","2019","Total","Female","55","Data tabulated by year of registration","Final figure, complete","2021","3513","1,2"
"Mexico","2019","Total","Female","55 - 59","Data tabulated by year of registration","Final figure, complete","2021","19823","1,2"
"Mexico","2019","Total","Female","56","Data tabulated by year of registration","Final figure, complete","2021","3663","1,2"
"Mexico","2019","Total","Female","57","Data tabulated by year of registration","Final figure, complete","2021","3845","1,2"
"Mexico","2019","Total","Female","58","Data tabulated by year of registration","Final figure, complete","2021","4221","1,2"
"Mexico","2019","Total","Female","59","Data tabulated by year of registration","Final figure, complete","2021","4581","1,2"
"Mexico","2019","Total","Female","60","Data tabulated by year of registration","Final figure, complete","2021","4524","1,2"
"Mexico","2019","Total","Female","60 - 64","Data tabulated by year of registration","Final figure, complete","2021","24771","1,2"
"Mexico","2019","Total","Female","61","Data tabulated by year of registration","Final figure, complete","2021","4656","1,2"
"Mexico","2019","Total","Female","62","Data tabulated by year of registration","Final figure, complete","2021","4974","1,2"
"Mexico","2019","Total","Female","63","Data tabulated by year of registration","Final figure, complete","2021","5299","1,2"
"Mexico","2019","Total","Female","64","Data tabulated by year of registration","Final figure, complete","2021","5318","1,2"
"Mexico","2019","Total","Female","65","Data tabulated by year of registration","Final figure, complete","2021","5435","1,2"
"Mexico","2019","Total","Female","65 - 69","Data tabulated by year of registration","Final figure, complete","2021","28454","1,2"
"Mexico","2019","Total","Female","66","Data tabulated by year of registration","Final figure, complete","2021","5594","1,2"
"Mexico","2019","Total","Female","67","Data tabulated by year of registration","Final figure, complete","2021","5447","1,2"
"Mexico","2019","Total","Female","68","Data tabulated by year of registration","Final figure, complete","2021","5976","1,2"
"Mexico","2019","Total","Female","69","Data tabulated by year of registration","Final figure, complete","2021","6002","1,2"
"Mexico","2019","Total","Female","70","Data tabulated by year of registration","Final figure, complete","2021","5788","1,2"
"Mexico","2019","Total","Female","70 - 74","Data tabulated by year of registration","Final figure, complete","2021","31430","1,2"
"Mexico","2019","Total","Female","71","Data tabulated by year of registration","Final figure, complete","2021","6191","1,2"
"Mexico","2019","Total","Female","72","Data tabulated by year of registration","Final figure, complete","2021","6310","1,2"
"Mexico","2019","Total","Female","73","Data tabulated by year of registration","Final figure, complete","2021","6457","1,2"
"Mexico","2019","Total","Female","74","Data tabulated by year of registration","Final figure, complete","2021","6684","1,2"
"Mexico","2019","Total","Female","75","Data tabulated by year of registration","Final figure, complete","2021","6596","1,2"
"Mexico","2019","Total","Female","75 - 79","Data tabulated by year of registration","Final figure, complete","2021","34976","1,2"
"Mexico","2019","Total","Female","76","Data tabulated by year of registration","Final figure, complete","2021","6762","1,2"
"Mexico","2019","Total","Female","77","Data tabulated by year of registration","Final figure, complete","2021","6736","1,2"
"Mexico","2019","Total","Female","78","Data tabulated by year of registration","Final figure, complete","2021","7370","1,2"
"Mexico","2019","Total","Female","79","Data tabulated by year of registration","Final figure, complete","2021","7512","1,2"
"Mexico","2019","Total","Female","80","Data tabulated by year of registration","Final figure, complete","2021","7407","1,2"
"Mexico","2019","Total","Female","80 - 84","Data tabulated by year of registration","Final figure, complete","2021","39012","1,2"
"Mexico","2019","Total","Female","81","Data tabulated by year of registration","Final figure, complete","2021","7442","1,2"
"Mexico","2019","Total","Female","82","Data tabulated by year of registration","Final figure, complete","2021","7866","1,2"
"Mexico","2019","Total","Female","83","Data tabulated by year of registration","Final figure, complete","2021","8302","1,2"
"Mexico","2019","Total","Female","84","Data tabulated by year of registration","Final figure, complete","2021","7995","1,2"
"Mexico","2019","Total","Female","85","Data tabulated by year of registration","Final figure, complete","2021","7672","1,2"
"Mexico","2019","Total","Female","85 - 89","Data tabulated by year of registration","Final figure, complete","2021","37254","1,2"
"Mexico","2019","Total","Female","86","Data tabulated by year of registration","Final figure, complete","2021","7501","1,2"
"Mexico","2019","Total","Female","87","Data tabulated by year of registration","Final figure, complete","2021","7081","1,2"
"Mexico","2019","Total","Female","88","Data tabulated by year of registration","Final figure, complete","2021","7795","1,2"
"Mexico","2019","Total","Female","89","Data tabulated by year of registration","Final figure, complete","2021","7205","1,2"
"Mexico","2019","Total","Female","90","Data tabulated by year of registration","Final figure, complete","2021","5865","1,2"
"Mexico","2019","Total","Female","90 - 94","Data tabulated by year of registration","Final figure, complete","2021","25081","1,2"
"Mexico","2019","Total","Female","91","Data tabulated by year of registration","Final figure, complete","2021","5399","1,2"
"Mexico","2019","Total","Female","92","Data tabulated by year of registration","Final figure, complete","2021","4880","1,2"
"Mexico","2019","Total","Female","93","Data tabulated by year of registration","Final figure, complete","2021","4843","1,2"
"Mexico","2019","Total","Female","94","Data tabulated by year of registration","Final figure, complete","2021","4094","1,2"
"Mexico","2019","Total","Female","95","Data tabulated by year of registration","Final figure, complete","2021","3211","1,2"
"Mexico","2019","Total","Female","95 - 99","Data tabulated by year of registration","Final figure, complete","2021","11219","1,2"
"Mexico","2019","Total","Female","96","Data tabulated by year of registration","Final figure, complete","2021","2769","1,2"
"Mexico","2019","Total","Female","97","Data tabulated by year of registration","Final figure, complete","2021","2108","1,2"
"Mexico","2019","Total","Female","98","Data tabulated by year of registration","Final figure, complete","2021","1823","1,2"
"Mexico","2019","Total","Female","99","Data tabulated by year of registration","Final figure, complete","2021","1308","1,2"
"Mexico","2019","Total","Female","100 +","Data tabulated by year of registration","Final figure, complete","2021","2790","1,2"
"Mexico","2019","Total","Female","Unknown","Data tabulated by year of registration","Final figure, complete","2021","118","1,2"
"Mexico","2018","Total","Both Sexes","Total","Data tabulated by year of registration","Final figure, complete","2020","704803","1"
"Mexico","2018","Total","Both Sexes","0","Data tabulated by year of registration","Final figure, complete","2020","23142","1"
"Mexico","2018","Total","Both Sexes","1","Data tabulated by year of registration","Final figure, complete","2020","2018","1"
"Mexico","2018","Total","Both Sexes","1 - 4","Data tabulated by year of registration","Final figure, complete","2020","4536","1"
"Mexico","2018","Total","Both Sexes","2","Data tabulated by year of registration","Final figure, complete","2020","1060","1"
"Mexico","2018","Total","Both Sexes","3","Data tabulated by year of registration","Final figure, complete","2020","793","1"
"Mexico","2018","Total","Both Sexes","4","Data tabulated by year of registration","Final figure, complete","2020","665","1"
"Mexico","2018","Total","Both Sexes","5","Data tabulated by year of registration","Final figure, complete","2020","539","1"
"Mexico","2018","Total","Both Sexes","5 - 9","Data tabulated by year of registration","Final figure, complete","2020","2415","1"
"Mexico","2018","Total","Both Sexes","6","Data tabulated by year of registration","Final figure, complete","2020","454","1"
"Mexico","2018","Total","Both Sexes","7","Data tabulated by year of registration","Final figure, complete","2020","493","1"
"Mexico","2018","Total","Both Sexes","8","Data tabulated by year of registration","Final figure, complete","2020","453","1"
"Mexico","2018","Total","Both Sexes","9","Data tabulated by year of registration","Final figure, complete","2020","476","1"
"Mexico","2018","Total","Both Sexes","10","Data tabulated by year of registration","Final figure, complete","2020","501","1"
"Mexico","2018","Total","Both Sexes","10 - 14","Data tabulated by year of registration","Final figure, complete","2020","3095","1"
"Mexico","2018","Total","Both Sexes","11","Data tabulated by year of registration","Final figure, complete","2020","516","1"
"Mexico","2018","Total","Both Sexes","12","Data tabulated by year of registration","Final figure, complete","2020","564","1"
"Mexico","2018","Total","Both Sexes","13","Data tabulated by year of registration","Final figure, complete","2020","691","1"
"Mexico","2018","Total","Both Sexes","14","Data tabulated by year of registration","Final figure, complete","2020","823","1"
"Mexico","2018","Total","Both Sexes","15","Data tabulated by year of registration","Final figure, complete","2020","1134","1"
"Mexico","2018","Total","Both Sexes","15 - 19","Data tabulated by year of registration","Final figure, complete","2020","8983","1"
"Mexico","2018","Total","Both Sexes","16","Data tabulated by year of registration","Final figure, complete","2020","1448","1"
"Mexico","2018","Total","Both Sexes","17","Data tabulated by year of registration","Final figure, complete","2020","1786","1"
"Mexico","2018","Total","Both Sexes","18","Data tabulated by year of registration","Final figure, complete","2020","2210","1"
"Mexico","2018","Total","Both Sexes","19","Data tabulated by year of registration","Final figure, complete","2020","2405","1"
"Mexico","2018","Total","Both Sexes","20","Data tabulated by year of registration","Final figure, complete","2020","2556","1"
"Mexico","2018","Total","Both Sexes","20 - 24","Data tabulated by year of registration","Final figure, complete","2020","14409","1"
"Mexico","2018","Total","Both Sexes","21","Data tabulated by year of registration","Final figure, complete","2020","2629","1"
"Mexico","2018","Total","Both Sexes","22","Data tabulated by year of registration","Final figure, complete","2020","3015","1"
"Mexico","2018","Total","Both Sexes","23","Data tabulated by year of registration","Final figure, complete","2020","3089","1"
"Mexico","2018","Total","Both Sexes","24","Data tabulated by year of registration","Final figure, complete","2020","3120","1"
"Mexico","2018","Total","Both Sexes","25","Data tabulated by year of registration","Final figure, complete","2020","3305","1"
"Mexico","2018","Total","Both Sexes","25 - 29","Data tabulated by year of registration","Final figure, complete","2020","16543","1"
"Mexico","2018","Total","Both Sexes","26","Data tabulated by year of registration","Final figure, complete","2020","3366","1"
"Mexico","2018","Total","Both Sexes","27","Data tabulated by year of registration","Final figure, complete","2020","3337","1"
"Mexico","2018","Total","Both Sexes","28","Data tabulated by year of registration","Final figure, complete","2020","3279","1"
"Mexico","2018","Total","Both Sexes","29","Data tabulated by year of registration","Final figure, complete","2020","3256","1"
"Mexico","2018","Total","Both Sexes","30","Data tabulated by year of registration","Final figure, complete","2020","3266","1"
"Mexico","2018","Total","Both Sexes","30 - 34","Data tabulated by year of registration","Final figure, complete","2020","16897","1"
"Mexico","2018","Total","Both Sexes","31","Data tabulated by year of registration","Final figure, complete","2020","3218","1"
"Mexico","2018","Total","Both Sexes","32","Data tabulated by year of registration","Final figure, complete","2020","3410","1"
"Mexico","2018","Total","Both Sexes","33","Data tabulated by year of registration","Final figure, complete","2020","3447","1"
"Mexico","2018","Total","Both Sexes","34","Data tabulated by year of registration","Final figure, complete","2020","3556","1"
"Mexico","2018","Total","Both Sexes","35","Data tabulated by year of registration","Final figure, complete","2020","3631","1"
"Mexico","2018","Total","Both Sexes","35 - 39","Data tabulated by year of registration","Final figure, complete","2020","19493","1"
"Mexico","2018","Total","Both Sexes","36","Data tabulated by year of registration","Final figure, complete","2020","3775","1"
"Mexico","2018","Total","Both Sexes","37","Data tabulated by year of registration","Final figure, complete","2020","3930","1"
"Mexico","2018","Total","Both Sexes","38","Data tabulated by year of registration","Final figure, complete","2020","3948","1"
"Mexico","2018","Total","Both Sexes","39","Data tabulated by year of registration","Final figure, complete","2020","4209","1"
"Mexico","2018","Total","Both Sexes","40","Data tabulated by year of registration","Final figure, complete","2020","4425","1"
"Mexico","2018","Total","Both Sexes","40 - 44","Data tabulated by year of registration","Final figure, complete","2020","24447","1"
"Mexico","2018","Total","Both Sexes","41","Data tabulated by year of registration","Final figure, complete","2020","4608","1"
"Mexico","2018","Total","Both Sexes","42","Data tabulated by year of registration","Final figure, complete","2020","4906","1"
"Mexico","2018","Total","Both Sexes","43","Data tabulated by year of registration","Final figure, complete","2020","5084","1"
"Mexico","2018","Total","Both Sexes","44","Data tabulated by year of registration","Final figure, complete","2020","5424","1"
"Mexico","2018","Total","Both Sexes","45","Data tabulated by year of registration","Final figure, complete","2020","5820","1"
"Mexico","2018","Total","Both Sexes","45 - 49","Data tabulated by year of registration","Final figure, complete","2020","30267","1"
"Mexico","2018","Total","Both Sexes","46","Data tabulated by year of registration","Final figure, complete","2020","5791","1"
"Mexico","2018","Total","Both Sexes","47","Data tabulated by year of registration","Final figure, complete","2020","5984","1"
"Mexico","2018","Total","Both Sexes","48","Data tabulated by year of registration","Final figure, complete","2020","6307","1"
"Mexico","2018","Total","Both Sexes","49","Data tabulated by year of registration","Final figure, complete","2020","6365","1"
"Mexico","2018","Total","Both Sexes","50","Data tabulated by year of registration","Final figure, complete","2020","6910","1"
"Mexico","2018","Total","Both Sexes","50 - 54","Data tabulated by year of registration","Final figure, complete","2020","37699","1"
"Mexico","2018","Total","Both Sexes","51","Data tabulated by year of registration","Final figure, complete","2020","7116","1"
"Mexico","2018","Total","Both Sexes","52","Data tabulated by year of registration","Final figure, complete","2020","7469","1"
"Mexico","2018","Total","Both Sexes","53","Data tabulated by year of registration","Final figure, complete","2020","7786","1"
"Mexico","2018","Total","Both Sexes","54","Data tabulated by year of registration","Final figure, complete","2020","8418","1"
"Mexico","2018","Total","Both Sexes","55","Data tabulated by year of registration","Final figure, complete","2020","8698","1"
"Mexico","2018","Total","Both Sexes","55 - 59","Data tabulated by year of registration","Final figure, complete","2020","47165","1"
"Mexico","2018","Total","Both Sexes","56","Data tabulated by year of registration","Final figure, complete","2020","9025","1"
"Mexico","2018","Total","Both Sexes","57","Data tabulated by year of registration","Final figure, complete","2020","9465","1"
"Mexico","2018","Total","Both Sexes","58","Data tabulated by year of registration","Final figure, complete","2020","9916","1"
"Mexico","2018","Total","Both Sexes","59","Data tabulated by year of registration","Final figure, complete","2020","10061","1"
"Mexico","2018","Total","Both Sexes","60","Data tabulated by year of registration","Final figure, complete","2020","10336","1"
"Mexico","2018","Total","Both Sexes","60 - 64","Data tabulated by year of registration","Final figure, complete","2020","55392","1"
"Mexico","2018","Total","Both Sexes","61","Data tabulated by year of registration","Final figure, complete","2020","10724","1"
"Mexico","2018","Total","Both Sexes","62","Data tabulated by year of registration","Final figure, complete","2020","11301","1"
"Mexico","2018","Total","Both Sexes","63","Data tabulated by year of registration","Final figure, complete","2020","11475","1"
"Mexico","2018","Total","Both Sexes","64","Data tabulated by year of registration","Final figure, complete","2020","11556","1"
"Mexico","2018","Total","Both Sexes","65","Data tabulated by year of registration","Final figure, complete","2020","11483","1"
"Mexico","2018","Total","Both Sexes","65 - 69","Data tabulated by year of registration","Final figure, complete","2020","59873","1"
"Mexico","2018","Total","Both Sexes","66","Data tabulated by year of registration","Final figure, complete","2020","11567","1"
"Mexico","2018","Total","Both Sexes","67","Data tabulated by year of registration","Final figure, complete","2020","12119","1"
"Mexico","2018","Total","Both Sexes","68","Data tabulated by year of registration","Final figure, complete","2020","12399","1"
"Mexico","2018","Total","Both Sexes","69","Data tabulated by year of registration","Final figure, complete","2020","12305","1"
"Mexico","2018","Total","Both Sexes","70","Data tabulated by year of registration","Final figure, complete","2020","12690","1"
"Mexico","2018","Total","Both Sexes","70 - 74","Data tabulated by year of registration","Final figure, complete","2020","65512","1"
"Mexico","2018","Total","Both Sexes","71","Data tabulated by year of registration","Final figure, complete","2020","12970","1"
"Mexico","2018","Total","Both Sexes","72","Data tabulated by year of registration","Final figure, complete","2020","13167","1"
"Mexico","2018","Total","Both Sexes","73","Data tabulated by year of registration","Final figure, complete","2020","13357","1"
"Mexico","2018","Total","Both Sexes","74","Data tabulated by year of registration","Final figure, complete","2020","13328","1"
"Mexico","2018","Total","Both Sexes","75","Data tabulated by year of registration","Final figure, complete","2020","14100","1"
"Mexico","2018","Total","Both Sexes","75 - 79","Data tabulated by year of registration","Final figure, complete","2020","71057","1"
"Mexico","2018","Total","Both Sexes","76","Data tabulated by year of registration","Final figure, complete","2020","13751","1"
"Mexico","2018","Total","Both Sexes","77","Data tabulated by year of registration","Final figure, complete","2020","14476","1"
"Mexico","2018","Total","Both Sexes","78","Data tabulated by year of registration","Final figure, complete","2020","14432","1"
"Mexico","2018","Total","Both Sexes","79","Data tabulated by year of registration","Final figure, complete","2020","14298","1"
"Mexico","2018","Total","Both Sexes","80","Data tabulated by year of registration","Final figure, complete","2020","14378","1"
"Mexico","2018","Total","Both Sexes","80 - 84","Data tabulated by year of registration","Final figure, complete","2020","73956","1"
"Mexico","2018","Total","Both Sexes","81","Data tabulated by year of registration","Final figure, complete","2020","14722","1"
"Mexico","2018","Total","Both Sexes","82","Data tabulated by year of registration","Final figure, complete","2020","15419","1"
"Mexico","2018","Total","Both Sexes","83","Data tabulated by year of registration","Final figure, complete","2020","14828","1"
"Mexico","2018","Total","Both Sexes","84","Data tabulated by year of registration","Final figure, complete","2020","14609","1"
"Mexico","2018","Total","Both Sexes","85","Data tabulated by year of registration","Final figure, complete","2020","13823","1"
"Mexico","2018","Total","Both Sexes","85 - 89","Data tabulated by year of registration","Final figure, complete","2020","65431","1"
"Mexico","2018","Total","Both Sexes","86","Data tabulated by year of registration","Final figure, complete","2020","13117","1"
"Mexico","2018","Total","Both Sexes","87","Data tabulated by year of registration","Final figure, complete","2020","14011","1"
"Mexico","2018","Total","Both Sexes","88","Data tabulated by year of registration","Final figure, complete","2020","13422","1"
"Mexico","2018","Total","Both Sexes","89","Data tabulated by year of registration","Final figure, complete","2020","11058","1"
"Mexico","2018","Total","Both Sexes","90","Data tabulated by year of registration","Final figure, complete","2020","9946","1"
"Mexico","2018","Total","Both Sexes","90 - 94","Data tabulated by year of registration","Final figure, complete","2020","42110","1"
"Mexico","2018","Total","Both Sexes","91","Data tabulated by year of registration","Final figure, complete","2020","9071","1"
"Mexico","2018","Total","Both Sexes","92","Data tabulated by year of registration","Final figure, complete","2020","8993","1"
"Mexico","2018","Total","Both Sexes","93","Data tabulated by year of registration","Final figure, complete","2020","7820","1"
"Mexico","2018","Total","Both Sexes","94","Data tabulated by year of registration","Final figure, complete","2020","6280","1"
"Mexico","2018","Total","Both Sexes","95","Data tabulated by year of registration","Final figure, complete","2020","5510","1"
"Mexico","2018","Total","Both Sexes","95 - 99","Data tabulated by year of registration","Final figure, complete","2020","17744","1"
"Mexico","2018","Total","Both Sexes","96","Data tabulated by year of registration","Final figure, complete","2020","4263","1"
"Mexico","2018","Total","Both Sexes","97","Data tabulated by year of registration","Final figure, complete","2020","3590","1"
"Mexico","2018","Total","Both Sexes","98","Data tabulated by year of registration","Final figure, complete","2020","2763","1"
"Mexico","2018","Total","Both Sexes","99","Data tabulated by year of registration","Final figure, complete","2020","1618","1"
"Mexico","2018","Total","Both Sexes","100 +","Data tabulated by year of registration","Final figure, complete","2020","4237","1"
"Mexico","2018","Total","Both Sexes","Unknown","Data tabulated by year of registration","Final figure, complete","2020","400","1"
"Mexico","2018","Total","Male","Total","Data tabulated by year of registration","Final figure, complete","2020","394131","1,2"
"Mexico","2018","Total","Male","0","Data tabulated by year of registration","Final figure, complete","2020","12854","1,2"
"Mexico","2018","Total","Male","1","Data tabulated by year of registration","Final figure, complete","2020","1106","1,2"
"Mexico","2018","Total","Male","1 - 4","Data tabulated by year of registration","Final figure, complete","2020","2448","1,2"
"Mexico","2018","Total","Male","2","Data tabulated by year of registration","Final figure, complete","2020","554","1,2"
"Mexico","2018","Total","Male","3","Data tabulated by year of registration","Final figure, complete","2020","430","1,2"
"Mexico","2018","Total","Male","4","Data tabulated by year of registration","Final figure, complete","2020","358","1,2"
"Mexico","2018","Total","Male","5","Data tabulated by year of registration","Final figure, complete","2020","272","1,2"
"Mexico","2018","Total","Male","5 - 9","Data tabulated by year of registration","Final figure, complete","2020","1295","1,2"
"Mexico","2018","Total","Male","6","Data tabulated by year of registration","Final figure, complete","2020","245","1,2"
"Mexico","2018","Total","Male","7","Data tabulated by year of registration","Final figure, complete","2020","265","1,2"
"Mexico","2018","Total","Male","8","Data tabulated by year of registration","Final figure, complete","2020","254","1,2"
"Mexico","2018","Total","Male","9","Data tabulated by year of registration","Final figure, complete","2020","259","1,2"
"Mexico","2018","Total","Male","10","Data tabulated by year of registration","Final figure, complete","2020","266","1,2"
"Mexico","2018","Total","Male","10 - 14","Data tabulated by year of registration","Final figure, complete","2020","1790","1,2"
"Mexico","2018","Total","Male","11","Data tabulated by year of registration","Final figure, complete","2020","278","1,2"
"Mexico","2018","Total","Male","12","Data tabulated by year of registration","Final figure, complete","2020","313","1,2"
"Mexico","2018","Total","Male","13","Data tabulated by year of registration","Final figure, complete","2020","411","1,2"
"Mexico","2018","Total","Male","14","Data tabulated by year of registration","Final figure, complete","2020","522","1,2"
"Mexico","2018","Total","Male","15","Data tabulated by year of registration","Final figure, complete","2020","736","1,2"
"Mexico","2018","Total","Male","15 - 19","Data tabulated by year of registration","Final figure, complete","2020","6574","1,2"
"Mexico","2018","Total","Male","16","Data tabulated by year of registration","Final figure, complete","2020","990","1,2"
"Mexico","2018","Total","Male","17","Data tabulated by year of registration","Final figure, complete","2020","1297","1,2"
"Mexico","2018","Total","Male","18","Data tabulated by year of registration","Final figure, complete","2020","1657","1,2"
"Mexico","2018","Total","Male","19","Data tabulated by year of registration","Final figure, complete","2020","1894","1,2"
"Mexico","2018","Total","Male","20","Data tabulated by year of registration","Final figure, complete","2020","1988","1,2"
"Mexico","2018","Total","Male","20 - 24","Data tabulated by year of registration","Final figure, complete","2020","11305","1,2"
"Mexico","2018","Total","Male","21","Data tabulated by year of registration","Final figure, complete","2020","2091","1,2"
"Mexico","2018","Total","Male","22","Data tabulated by year of registration","Final figure, complete","2020","2374","1,2"
"Mexico","2018","Total","Male","23","Data tabulated by year of registration","Final figure, complete","2020","2429","1,2"
"Mexico","2018","Total","Male","24","Data tabulated by year of registration","Final figure, complete","2020","2423","1,2"
"Mexico","2018","Total","Male","25","Data tabulated by year of registration","Final figure, complete","2020","2587","1,2"
"Mexico","2018","Total","Male","25 - 29","Data tabulated by year of registration","Final figure, complete","2020","12928","1,2"
"Mexico","2018","Total","Male","26","Data tabulated by year of registration","Final figure, complete","2020","2606","1,2"
"Mexico","2018","Total","Male","27","Data tabulated by year of registration","Final figure, complete","2020","2566","1,2"
"Mexico","2018","Total","Male","28","Data tabulated by year of registration","Final figure, complete","2020","2603","1,2"
"Mexico","2018","Total","Male","29","Data tabulated by year of registration","Final figure, complete","2020","2566","1,2"
"Mexico","2018","Total","Male","30","Data tabulated by year of registration","Final figure, complete","2020","2517","1,2"
"Mexico","2018","Total","Male","30 - 34","Data tabulated by year of registration","Final figure, complete","2020","12768","1,2"
"Mexico","2018","Total","Male","31","Data tabulated by year of registration","Final figure, complete","2020","2477","1,2"
"Mexico","2018","Total","Male","32","Data tabulated by year of registration","Final figure, complete","2020","2537","1,2"
"Mexico","2018","Total","Male","33","Data tabulated by year of registration","Final figure, complete","2020","2596","1,2"
"Mexico","2018","Total","Male","34","Data tabulated by year of registration","Final figure, complete","2020","2641","1,2"
"Mexico","2018","Total","Male","35","Data tabulated by year of registration","Final figure, complete","2020","2666","1,2"
"Mexico","2018","Total","Male","35 - 39","Data tabulated by year of registration","Final figure, complete","2020","14188","1,2"
"Mexico","2018","Total","Male","36","Data tabulated by year of registration","Final figure, complete","2020","2764","1,2"
"Mexico","2018","Total","Male","37","Data tabulated by year of registration","Final figure, complete","2020","2890","1,2"
"Mexico","2018","Total","Male","38","Data tabulated by year of registration","Final figure, complete","2020","2879","1,2"
"Mexico","2018","Total","Male","39","Data tabulated by year of registration","Final figure, complete","2020","2989","1,2"
"Mexico","2018","Total","Male","40","Data tabulated by year of registration","Final figure, complete","2020","3166","1,2"
"Mexico","2018","Total","Male","40 - 44","Data tabulated by year of registration","Final figure, complete","2020","16851","1,2"
"Mexico","2018","Total","Male","41","Data tabulated by year of registration","Final figure, complete","2020","3172","1,2"
"Mexico","2018","Total","Male","42","Data tabulated by year of registration","Final figure, complete","2020","3354","1,2"
"Mexico","2018","Total","Male","43","Data tabulated by year of registration","Final figure, complete","2020","3460","1,2"
"Mexico","2018","Total","Male","44","Data tabulated by year of registration","Final figure, complete","2020","3699","1,2"
"Mexico","2018","Total","Male","45","Data tabulated by year of registration","Final figure, complete","2020","3889","1,2"
"Mexico","2018","Total","Male","45 - 49","Data tabulated by year of registration","Final figure, complete","2020","19718","1,2"
"Mexico","2018","Total","Male","46","Data tabulated by year of registration","Final figure, complete","2020","3841","1,2"
"Mexico","2018","Total","Male","47","Data tabulated by year of registration","Final figure, complete","2020","3897","1,2"
"Mexico","2018","Total","Male","48","Data tabulated by year of registration","Final figure, complete","2020","4061","1,2"
"Mexico","2018","Total","Male","49","Data tabulated by year of registration","Final figure, complete","2020","4030","1,2"
"Mexico","2018","Total","Male","50","Data tabulated by year of registration","Final figure, complete","2020","4377","1,2"
"Mexico","2018","Total","Male","50 - 54","Data tabulated by year of registration","Final figure, complete","2020","23206","1,2"
"Mexico","2018","Total","Male","51","Data tabulated by year of registration","Final figure, complete","2020","4434","1,2"
"Mexico","2018","Total","Male","52","Data tabulated by year of registration","Final figure, complete","2020","4586","1,2"
"Mexico","2018","Total","Male","53","Data tabulated by year of registration","Final figure, complete","2020","4702","1,2"
"Mexico","2018","Total","Male","54","Data tabulated by year of registration","Final figure, complete","2020","5107","1,2"
"Mexico","2018","Total","Male","55","Data tabulated by year of registration","Final figure, complete","2020","5297","1,2"
"Mexico","2018","Total","Male","55 - 59","Data tabulated by year of registration","Final figure, complete","2020","27871","1,2"
"Mexico","2018","Total","Male","56","Data tabulated by year of registration","Final figure, complete","2020","5385","1,2"
"Mexico","2018","Total","Male","57","Data tabulated by year of registration","Final figure, complete","2020","5644","1,2"
